speaker,words,timestamp
Phil Woods,"Okay. Well, whoever the drummer was, was really fantastic. I worried about the recorded side of the soprano. I thought it wasn't very well done; just technically. Sounded like they had him off somewhere. But very nice line and very well played. I enjoyed the record. Four stars.",00:04:07
Leonard Feather,Okay. Well you said something about the bass player doing the solo.,00:04:27
Phil Woods,"No, I had asked you if it was Eddie Gomez but I didn't have my ears on straight. I think it's Stanley Clarke.",00:04:31
Leonard Feather,But you liked it?,00:04:37
Phil Woods,"Yes, I did.",00:04:37
Leonard Feather,Okay.,00:04:38
"[Plays ""Penelope"" by Gary Bartz, from Love Affair, Capitol Records (1978). Personnel: Gary Bartz, alto saxophone, producer; Agusto Alguero, composer.]",,
Phil Woods,"Well, the alto player played a funny quote in there. He played There's a Boat That's Leaving Soon for New York, which leads me to believe it was a West Coast recording. That doesn't matter. But I'm wondering if the alto player was sending a message that he wanted to get the hell out of that studio quick. That was dreadful. The producer... I can't blame the artist really. I would have a few words for the artist, but I would essentially blame whoever advised him and whoever put that musical cacophony together. I mean, it's dreadful. It's really dreadful. The producers should be forced to spend a week and lock them in a small room and it's just listen to that over and over again. After the musical... That was happening with the music, but just the sound is so bloody awful with the strings and the whatever it is. The poor alto player didn't have a chance. Sounded like the cat could play, but it also sounded like it was very out of tune. And I'll tell you one thing about those kind of dates, when you have all that business, I'm not talking about whether it's good music or bad music, but nevertheless, when you have strings and all that, there's a certain demand upon intonation and pitch that...In a small group you can get away with playing out of tune in a way because you have nothing to match it against. Or it sounds bluesy. But I suggest that you do another take and get the pitch right on. If you're going to make schlocky records, at least they could be in tune. I think that's minimal. Otherwise, it's... A very ill-advised piece of business. One star.",00:04:38
Leonard Feather,What if I told you the artist was also the producer?,00:06:12
Phil Woods,"Well, then he must have perfect ears; no holes.",00:06:16
Leonard Feather,Yes. Gary Bartz.,00:06:24
"[Plays ""Kim: Country Gardens"" by Supersax, from Supersax Plays Bird With Strings, Capitol Records (1975). Personnel: Lou Levy, piano; Conte Candoli, trumpet; Frank Rosolino, trombone.]",https://www.youtube.com/watch?v=b-39C9DktZU&t=1741s,
Phil Woods,"Oh those superb sixths. Supersax, whatever happened to them? I have mixed emotions about Supersax as you know, Leonard. And lately I've been saying this: I've been saying that perhaps there's been a lot of good done by Supersax. It might have turned on a lot of young people to Charlie Parker who otherwise might never have heard of Charlie Parker. And then I happened to know that Jan is having trouble selling some tapes. And that to me is like: imagine having some Beethoven tapes you want to sell and the people don't want to spend any money on them. The record companies don't want to, and yet they will spend money on recording secondhand and probably spent more money on the budget for this album than the tapes are asking. And the dichotomy of that kind of rationale; I don't know whether it's good. It's marvelous group. It's a good excuse for a group is all I can say. I'd hate to rate it because to rate it you'd have to... I mean, what am I rating, the Bird's chorus or the performance of the same, or the couple of choruses they have to stick out to make the record longer? I think their records could be a lot shorter. Just stick with Bird. I think that might be pretty. The solos, as nice as they are, I would imagine that would be cocky and... I thought it was Carl Fontana, but I decided it wasn't Carl Fontana. But as I say, it's the record companies I don't understand. It's not the groups. And everybody that's playing music I figure is okay with me, man. But when you have trouble dealing with the fresh new Bird, that is really far out, isn't it? I just happen to know that for a fact. It's very curious. It's like having an original Beethoven and, ""Well, man, I think you're asking too much bread for that."" But to rate their performance, or the way they played? Three stars for the overall-",00:06:27
Leonard Feather,Do you know what record this was?,00:08:21
Phil Woods,"No, I don't. I was kidding.",00:08:27
"[Plays ""On Green Dolphin Street"" by Eric Dolphy, from Eric Dolphy, Prestige Records (1972). Personnel: Eric Dolphy, bass clarinet; Freddie Hubbard, trumpet.]",,
Phil Woods,"The only man that could play the C7 like that was Eric Dolphy. And he was something else on that bass clarinet. That was a hard beast to tame with a pitch, boy, that was weird. His whole band was out of tune anyway. The trumpet player sounded a little like Ted Curson, but I'm not sure if it was Ted Curson or not. Anyway, it was all Eric's record. And I had the great pleasure of working with Eric on John Lewis' orchestra, Orchestra U.S.A. We had to record the Star Spangled Banner and we were given parts of straight arrangement and on the reading Eric had the melody part as we all did. And I never heard such an impassioned Star Spangled Banner. Gunther had to say, ""Eric, you'll have to just cool it a little bit. It's drowning out the rest of the band."" Anyway, that's who I think it is and I loved Eric Dolphy. He knew what he was doing. He would go, as I say, as opposed to that other gentleman, Eric would go outside and he knew where the roots were. He was really dealing within the form with all the responsibilities that that entails. He would go off the high board with some funny notes, but I always had the feeling that he knew what he was doing. I mean, he communicated that to me as a musician, anyway. So I'd give that three stars for the record.",00:08:30
[Plays unknown song.],,
Phil Woods,"I didn't know quite what the make that at first, until I heard Benny Carter. And Benny Carter, that's all you have to say really. The first complete musician and always one of my favorite people in the whole world. He just sounds marvelous. And I noticed this: When you first started playing the record, I said, ""Boy, that lead alto player is really something,"" because I'm a big sax section fan. I'm sorry to say that I don't really know who the other players were. I'd just be stabbing at the dark, but I don't think it's important. I think the important thing is that Mr. Benny Carter continues to play so beautifully. And I assume that was his chart and the immaculate voicings. I know some people would say their rhythm section was old fashioned or something, but they were just chomping, stomping with the music. It's the way it has to go. I loved it. I loved it. Five stars.",00:09:56
Leonard Feather,Great. That's another one.,00:10:44
