speaker,words,timestamp
Leonard Feather,"Okay. Well, I'm glad you liked it. As a matter of fact, Jimmy was little bit closer than Stacy because at least he mentioned Wynton Marsalis and that's who it was. It Wynton's album, J Mood, the title track from that album, his composition J Mood and the pianist was Marcus Roberts, I guess you probably don't know Marcus Roberts.",10:12
Jimmy Rowles,No I didn't.,10:30
Leonard Feather,"He's a fairly recent addition to the Wynton Marsalis quartet. Robert Leslie Hurst on bass and Jeff Watts on drums. So, I guess neither of you heard that much of Wynton in person huh?",10:30
Stacy Rowles,"No, I sure haven't. That one really...",10:40
Jimmy Rowles,Most of it has been like she has described.,10:43
Stacy Rowles,"Most of the stuff they play that I hear is much more up-tempo and real modal, just real... it's fun to listen to but I don't know. It's just that one really stopped me, I didn't know who that was at all.",10:46
Leonard Feather,"Well. I'm not trying to fool you, I'm just playing things I think will interest you, whether or not you know who they are.",11:00
Stacy Rowles,Is he playing flugelhorn on that or trumpet?,11:06
Leonard Feather,I think he always plays trumpet.,11:07
Stacy Rowles,That's what I thought.,11:09
Leonard Feather,I don't think I've ever seen him...,11:10
Jimmy Rowles,"Yeah, he's playing trumpet, I don't think I've ever heard him play flugel.",11:11
Leonard Feather,Neither have I.,11:12
Stacy Rowles,And that sounded really close to a flugelhorn.,11:13
Jimmy Rowles,"That's why when you had Art Farmer's name there, I knew it wasn't him.",11:14
Leonard Feather,That's right.,11:17
Jimmy Rowles,And Art plays it.,11:17
Stacy Rowles,It's sounded like a flugelhorn to me.,11:17
Jimmy Rowles,"Yeah, he...",11:18
Leonard Feather,"That's strange, I'm sure it's not a flugelhorn. It just said Wynton Marsalis, trumpet, and that's all I've ever seen him play.",11:18
Stacy Rowles,Yeah.,11:28
Jimmy Rowles,Yeah.,11:28
Leonard Feather,"Okay, let's listen to record number two.",11:29
"[Plays ""Driftin'"" by Herbie Hancock, from Takin' Off, Blue Note Records (1962). Personnel: Herbie Hancock, piano; Dexter Gordon, tenor saxophone; Freddie Hubbard, trumpet; Billy Higgins, drums.]",,
Leonard Feather,"Okay then, we have record number two. Who wants to... Jimmy Rowles, you want to try first?",18:23
Jimmy Rowles,Is that Roy Haynes?,18:28
Leonard Feather,I'll tell you in a minute.,18:30
Jimmy Rowles,"I don't know, I thought of George, the tenor player in New York. George... real heavy.",18:32
Leonard Feather,You know who he means Stacy?,18:42
Stacy Rowles,Coleman.,18:43
Leonard Feather,George Coleman?,18:44
Jimmy Rowles,"Coleman. I thought of him. Then I thought of Mobley. And like she said, Dexter. But then the guy got a little bit too involved for Dexter, for me.",18:45
Stacy Rowles,That real laid back...,18:58
Jimmy Rowles,"But he had the laid back sound. By golly, you've got me there, could that be Junior Cook?",18:59
Leonard Feather,"Nevermind who it is, what did you think of it?",19:05
Jimmy Rowles,"Oh, I liked it.",19:07
Stacy Rowles,"Yeah, excellent.",19:08
Jimmy Rowles,"Yeah, it sounded like a band, like either one of Blakey's newer bands or maybe something that...",19:09
Stacy Rowles,"First thing I thought of was Blakey too, the Messengers, yeah.",19:26
Leonard Feather,Really?,19:28
Jimmy Rowles,Roy Haynes or...,19:28
Leonard Feather,Who else did you... Stacy what'd you think?,19:33
Stacy Rowles,"I love it, I thought it was great.",19:35
Jimmy Rowles,"Yeah, I liked it too.",19:37
Stacy Rowles,I loved it.,19:37
Jimmy Rowles,The piano player was excellent too.,19:37
Stacy Rowles,That kind of feel...,19:41
Jimmy Rowles,Rhythm section was good.,19:42
Stacy Rowles,"It's a real nice groove. Nice groove, trumpet player had an excellent sound. Sort of Lee Morgan.",19:43
Leonard Feather,You think it was Lee Morgan?,19:50
Stacy Rowles,I don't know.,19:52
Jimmy Rowles,"That what we first, both looked at each other when we first heard it start. We thought of Lee.",19:52
Leonard Feather,"Well, I got news for you.",19:59
Stacy Rowles,Uh-oh.,20:00
Leonard Feather,"Well actually, you mentioned one of the people that are on it, it is Dexter Gordon.",20:01
Stacy Rowles,Is it really?,20:04
Leonard Feather,"It is Dexter but it's very old. It's Herbie Hancock's date, he composed it and played piano on it. And Freddie Hubbard.",20:05
Stacy Rowles,"Freddie, that was the other one I thought that I...",20:11
Leonard Feather,Dexter Gordon. Drummer was Billy Higgins.,20:14
Stacy Rowles,"Yeah, Freddie tossed around in my head too.",20:16
Leonard Feather,Bass player was Butch Warren. It's a tune called Driftin. It's out of I think...,20:19
Stacy Rowles,It was Dexter.,20:22
Leonard Feather,"It was probably Herbie's very first album as a leader, Takin' Off, recorded in May 1962.",20:22
Jimmy Rowles,I thought of Herbie Hancock too.,20:28
Leonard Feather,"How about that. You didn't mention it though. That's what often happens, you think of somebody and you forget to say it.",20:30
Stacy Rowles,"And you say, no it couldn't be that.",20:35
Leonard Feather,"Sure was. Well, that's very early, that's 1962, that's an old record but it still sounds good huh.",20:37
Stacy Rowles,"It sure does, boy.",20:43
Jimmy Rowles,It sure does.,20:44
Leonard Feather,"Well, I'm glad you enjoyed that.",20:45
Stacy Rowles,Absolutely.,20:46
Leonard Feather,"Well, this is Leonard Feather with our guests, Stacy Rowles and Jimmy Rowles. And as you probably gather by now, they're doing the blindfold test live. This will appear in due course in DownBeat Magazine.",20:47
Stacy Rowles,Oh God.,20:56
Leonard Feather,"This next one, I don't have too many doubts about what your reaction will be but, I hope it doesn't skip grooves because it's a very, very old record, an LP but let's see if we can get most of it anyway.",20:57
"[Plays ""Weather Bird"" by Louis Armstrong and Earl Hines, from Louis Armstrong & Earl Hines, Vol. 3., Columbia Records (1951). Personnel: Louis Armstrong, trumpet; Earl Hines, piano.]",,
Leonard Feather,"Well, we're lucky it didn't skip grooves after all.",23:50
Stacy Rowles,It sounded great.,23:53
Leonard Feather,"We got the whole thing there, Stacy is that familiar to you?",23:53
Stacy Rowles,"I think the last part, the very ending of it, I really strongly thought of Louis. I think that's... I wish that kind of sound and feeling was still here. I feel like I missed out on a whole bunch of stuff back then. Boy, I love it... this is great.",23:58
Leonard Feather,How about the piano?,24:19:00
Stacy Rowles,"Piano player I don't know. Dad kind of threw out a couple of names and I couldn't tell you. I loved it though, it was great. That whole style was just great.",24:20:00
Leonard Feather,Any rating.,24:29:00
Stacy Rowles,Oh god.,24:30:00
Leonard Feather,Maximum is five.,24:32:00
Stacy Rowles,"Well, I would go all the way five stars, yeah absolutely.",24:33:00
Leonard Feather,Jimmy?,24:36:00
Jimmy Rowles,I'd go five. That was Louis and Earl.,24:36:00
Leonard Feather,Do you know the record?,24:42:00
Jimmy Rowles,Am I right?,24:43:00
Leonard Feather,"Well, I tell you what...",24:43:00
Jimmy Rowles,"I don't know, I don't know, I've never heard that record, never heard them play that.",24:44:00
Leonard Feather,"Well, what particularly appealed to you about it?",24:50:00
Jimmy Rowles,"Well, I like the feeling and that was when Earl was getting away from too much of running notes together and getting into the octave stuff, the things that attracted me to him. Like when I started buying his Decca records and the things he did with Louis where he was... as he said, he was trying to play more like a horn. Some of those solos he put down on some of those records, when all of a sudden the band would stop and he would play. And he would play those octaves and boy, he's make you stand up in your chair, because I had never heard anybody play the piano like that.",24:52:00
Leonard Feather,How about your early reactions to Louis?,25:40:00
Jimmy Rowles,"Oh, I loved everything I ever heard Louis play.",25:43:00
Leonard Feather,"That's great. You're right of course, that's who it is. Actually I think it's the only duo record that Louis and Earl ever made. It's a tune called Weather Bird, written by King Oliver, who was Louis' mentor as you now. It was recorded, you wouldn't believe this, in 1928.",25:47:00
Stacy Rowles,Wow.,26:01:00
Leonard Feather,How about that for a record that's almost 60 years old and it sounds a fresh and exciting as it did the day they recorded it.,26:01:00
Stacy Rowles,Sounds great.,26:07:00
Leonard Feather,It's a nice experience for Stacy to be exposed to that for the first time.,26:10:00
Stacy Rowles,Absolutely.,26:14:00
Leonard Feather,"There's an album called, Louis and Earl, all the great things they did, you know like West End Blues and so forth...",26:14:00
Jimmy Rowles,They have Laugh and Louis on there?,26:20:00
Leonard Feather,"No, that's a bit later. Laugh and Louis'...",26:22:00
Jimmy Rowles,That's a great record.,26:24:00
Leonard Feather,"Yeah, I remember that.",26:24:00
Jimmy Rowles,"Everything on that, that's fantastic.",26:24:00
Leonard Feather,"Yeah, that was a fun record. Now this one has Basin Street Blues and the one I just played, Weather Bird, Muggles, St. James Infirmary, Squeeze Me, Sugar... it's a beautiful album. It's the Louis Armstrong Story, Volume Three, in case you want to get it Stacy, give it to your father for a birthday present. Yeah, we're doing nicely yeah, I had a feeling that you would both enjoy that and I also had a feeling that Stacy wouldn't know the piano player. Anyhow, let's go on with record number four.",26:26:00
"[Plays ""Love For Sale"" by Dizzy Gillespie, from Enduring Magic, Blackhawk Records (1986). Personnel: Dizzy Gillespie, trumpet; Dwike Mitchell, piano; Willie Ruff, bass and french horn.]",,
Leonard Feather,"Okay, how about that one?",31:38:00
Stacy Rowles,"That was definitely Dizzy. No doubt about it. But as far as the piano player or the bass player, I don't know. I thought maybe it might be Major Holley on bass but only for fleeting moment. I liked it though, it was great.",31:40:00
Leonard Feather,Would you say it was early Dizzy or late Dizzy or in between or what?,31:56:00
Stacy Rowles,Maybe in between to later. In between to late.,32:01:00
Leonard Feather,How's he changed over the years?,32:06:00
Stacy Rowles,"Well, I think he was a little more precise in his notes earlier, as we all are. And the longer you play and the more you play, pretty soon the ideas happen but the notes aren't quite as precise as they used to be. But I still love his feel. He's got a great feel. It's great, his attitude is great. He's got a great attitude.",32:08:00
Leonard Feather,How would you rate it?,32:39:00
Stacy Rowles,"Oh, five stars, of course.",32:40:00
Leonard Feather,"Just for him, yeah?",32:43:00
Stacy Rowles,I mean for...,32:44:00
Leonard Feather,"Jimmy, come on in now.",32:45:00
Jimmy Rowles,"Well, I agree with her and I was just trying to pick out who the pianist was because his dexterity was very good. And I don't know who he was but he had a nice touch, especially on his solos. And the bass player, it was either the hall they were in, concert hall, made his bass ring a little bit longer. I think usually his sound isn't... it made his sound seem a little bit longer than is naturally is. So that makes it very hard to pick out who it was.",32:47:00
Leonard Feather,That's true. Not the greatest recording.,33:24:00
Jimmy Rowles,No. Do you think it was Cranshaw?,33:28:00
Leonard Feather,"Tell you in a moment, do you want to rate it?",33:33:00
Jimmy Rowles,I'd give it a really high rating. I think that was a good record.,33:34:00
Leonard Feather,"Okay, well it was Dizzy with a well-known team of Mitchell and Ruff, Dwike Mitchell on piano and Willie Ruff also plays french horn but he's best known as a bass player. And that was a concert they did not too long ago, I guess, playing of course, Love For Sale. So it was very recent, I don't know the exact date but certainly it...",33:39:00
Jimmy Rowles,"Dwike is very fine, and so is, the both of them are.",33:56:00
Leonard Feather,"I'm wrong, it wasn't recent. It was released recently but it was recorded live at Dartmouth College in 1970. So they must have just discovered it. So Stacy, you were right when you said middle period. It's not contemporary, it's also not very early. So Blackhawk Records just new released on that label.",34:03:00
Stacy Rowles,"That's a real nice label, they're coming out with some really nice stuff.",34:19:00
Leonard Feather,"Yeah, doing some good things, yeah. Okay, we have time for I hope three more records, here's one of them.",34:21:00
"[Plays ""Straight No Filter"" by Hank Mobley, from Straight No Filter, Blue Note Records (1986). Personnel: Hank Mobley, tenor saxophone, composer; McCoy Tyner, piano; Lee Morgan, trumpet.]",,
Leonard Feather,"Okay, do you want to take this one first Jimmy?",40:20:00
Jimmy Rowles,"Well, at first I started thinking about Stan Getz. I started thinking about Stan Getz. And then I didn't know for sure.",40:22:00
Leonard Feather,Then you stopped thinking about Stan Getz.,40:32:00
Jimmy Rowles,"Yeah, then I stopped. Then I started thinking about Freddie Hubbard for a while, then I stopped. And then I started thinking about Liebert Lombardo and I quit. And then I thought of Woody Shaw and then I thought Ronnie Mathews and I thought of the different pianists I remember heard in New York. I even thought of Joanne Brackeen for a minute. But I really don't know who it was. I enjoyed the record though, very much. They all played very well. But my mind kept going back to Stan.",40:34:00
Leonard Feather,"That's strange, wow. All right, Stacy.",41:19:00
Stacy Rowles,"Yeah, I enjoyed it a lot too, I thought it was very good. But I couldn't pick out any individual players on the record. I went from person to person trying to pick out some similarities and little nuances that I've sort of recognized from different players and the only thing I could come up with was some soft of, the saxophone player had a sound that reminded me of Stan Getz. But that's the only thing really I could come up with as far as naming the instrumentalist.",41:21:00
Leonard Feather,Could be Warne Marsh.,41:48:00
Stacy Rowles,"But I liked it a lot, soloist was great. Four stars",41:48:00
Leonard Feather,Four stars?,41:52:00
Jimmy Rowles,"I give it about four, yeah.",41:52:00
Leonard Feather,Both four? Okay. That the first time I ever heard Stan Getz confused with Hank Mobley.,41:53:00
Jimmy Rowles,"Thank god I have it down, I was thinking of Hank Mobley too.",41:57:00
Stacy Rowles,Was it Hank Mobley?,41:59:00
Leonard Feather,"It was Hank Mobley's date and he wrote the tune, it's called Straight No Filter. And McCoy Tyner on piano. Lee Morgan, one of your favorite trumpet players, Stacy. I'm surprised you didn't recognize him.",42:00:00
Stacy Rowles,"Lee Morgan, I went trumpet player to trumpet player trying to figure out, who does that sound like? And I couldn't pick out anything.",42:10:00
Jimmy Rowles,"It's so hard to out them all together, separate the...",42:21:00
Stacy Rowles,I couldn't pick out anything.,42:23:00
Leonard Feather,"Especially when it's an old... this is 1966 I think and Lee Morgan, Hank Mobley was the leader, McCoy Tyner, Bob Cranshaw on bass, you mentioned him in an earlier record but it wasn't Bob Cranshaw, this time it was. And again Billy Higgins on drums. Well, main thing is you enjoyed it.",42:25:00
Stacy Rowles,I haven't heard Hank Mobley too much.,42:39:00
Leonard Feather,"Well, he died not long ago as you probably know, recently.",42:42:00
Jimmy Rowles,I do know. I heard a couple of records he made with Miles.,42:45:00
Stacy Rowles,He plays beautiful.,42:50:00
Jimmy Rowles,Beautiful.,42:51:00
Stacy Rowles,"Really beautiful player. Of course everybody plays great, so hard to rate.",42:52:00
Leonard Feather,"I think we're going to get two more records in, here's one of them.",42:57:00
"[Plays ""Jazzin' Around"" by Jackie Coon, from Jazzin' Around, Sea Breeze Jazz Records (1986). Personnel: Jackie Coon, flugelhorn; Johnny Varro, piano; Gene Estes, drums; David Stone, bass.]",,
Leonard Feather,"Well I thought I might hang you up a little, Stacy I think you have an idea.",46:50:00
Stacy Rowles,"Dad's waving flags at me, he wants to go first.",46:51:00
Leonard Feather,"Okay dad, you go first.",46:55:00
Jimmy Rowles,I think Ruby Braff. Dave McKenna. Haggert and Jake Hanna.,46:57:00
Leonard Feather,"No. I'll tell you something, it's that era.",47:04:00
Stacy Rowles,"Yeah, it's definitely Ruby Braff, I can't think of anybody else. And McKenna on piano I'm almost positive.",47:06:00
Jimmy Rowles,I'm not sure about Bob Haggert.,47:13:00
Leonard Feather,How about opinions?,47:16:00
Jimmy Rowles,Oh.,47:17:00
Leonard Feather,You know the guessing is secondary.,47:18:00
Jimmy Rowles,"Ah, we get into the guessing and you forget about it. I think it was very well played. Very well played.",47:19:00
Leonard Feather,It's sort of a different groove from what we've been playing up til now. It's sort of pretty much of the traditional side.,47:28:00
Jimmy Rowles,Very well played.,47:34:00
Stacy Rowles,I love it.,47:34:00
Jimmy Rowles,I like it too.,47:35:00
Leonard Feather,You relate to that kind of thing Stacy?,47:35:00
Stacy Rowles,"Oh yeah, absolutely. That's more melodic to me, goes through changes.",47:38:00
Jimmy Rowles,I like all kinds of music as long as you can relate to it.,47:42:00
Stacy Rowles,And it's happy. It's up...,47:44:00
Jimmy Rowles,"Yeah, very...",47:46:00
Stacy Rowles,"it's very happy and great, I love it. I love it.",47:47:00
Leonard Feather,"Well, I'm glad you liked it. Rating? Any rating?",47:52:00
Stacy Rowles,I go five stars.,47:56:00
Jimmy Rowles,I'll give it five.,47:57:00
Leonard Feather,You both give it five? That's remarkable.,47:59:00
Stacy Rowles,Easy. Easy.,48:00:00
Leonard Feather,I think Jackie Coon will be happy.,48:01:00
Stacy Rowles,Oh no.,48:02:00
Jimmy Rowles,"Ah, that him?",48:04:00
Stacy Rowles,Oh no.,48:04:00
Jimmy Rowles,It sure did sound like Ruby Braff.,48:07:00
Leonard Feather,We were talking about Jackie Coon before the show remember that?,48:08:00
Stacy Rowles,I know it.,48:10:00
Leonard Feather,"He is a big Sir bass trumpet player or flugelhorn I should say, he doesn't play the trumpet. He plays flugelhorn and that might have tipped you off, Because Ruby Braff play cornet doesn't he?",48:11:00
Stacy Rowles,Yeah.,48:20:00
Jimmy Rowles,You know what I kept waiting for?,48:21:00
Leonard Feather,"And it's also a local rhythm section, Los Angeles musicians, Johnny Varro on piano.",48:23:00
Stacy Rowles,That's who I thought of too.,48:26:00
Leonard Feather,Gene Estes on drums and David Stone on bass. And it's an album by Jackie Coon that just came out recently called Jazzin' Around.,48:26:00
Stacy Rowles,It's a brand new album.,48:34:00
Leonard Feather,And I think I can well relate to your reaction because Ruby Braff plays that same kind of music.,48:35:00
Jimmy Rowles,"The thing that I missed in the trumpet, was the interspersal of different songs like Ruby does all the time.",48:40:00
Leonard Feather,"Yeah, the quotes.",48:48:00
Jimmy Rowles,"I kept waiting for quotes from other songs and I said, well I guess Ruby just decided to play this one straight. It sure sounded like him.",48:49:00
Stacy Rowles,"I sounded like Johnny Varro on piano too, it really did.",48:58:00
Jimmy Rowles,I'm not familiar with his playing.,49:00:00
Leonard Feather,He's a good swinging musician.,49:02:00
Stacy Rowles,"Yeah I did. God, it sounded like Ruby, wow.",49:05:00
Jimmy Rowles,He can get over those keys.,49:06:00
Leonard Feather,Well that's funny. I was kind of glad I fooled you there because I got to tell Jackie Coon to listen to this show because he's going to get a big kick out of it.,49:08:00
Jimmy Rowles,"Yeah, that... I really enjoyed that.",49:16:00
Stacy Rowles,That was great.,49:17:00
Leonard Feather,"And now as they say, for something completely different.",49:17:00
"[Plays ""Perfect Way"" by Miles Davis, from Tutu, Warner Bros. Records (1986). Personnel: Miles Davis, trumpet; Marcus Miller, various instruments.]",,
Leonard Feather,"All right, that was our final record for the day. And our blindfold guest are Jimmy and Stacy Rowles. Jimmy.",53:53:00
Jimmy Rowles,"Well, once is enough for me. Some guy with a big band that's playing, what are they calling it, fusion or synthesizers and all of that kind of stuff. And it's not my bag at all.",54:00:00
Leonard Feather,Yeah.,54:19:00
Jimmy Rowles,"I appreciate it, it was well played. I give all of the people playing it full credit. They played the hell out of it. But it's just not my style that's all. That's all I can say about it.",54:20:00
Leonard Feather,"Yeah, Stacy?",54:32:00
Jimmy Rowles,It was very well played.,54:35:00
Stacy Rowles,"Yeah, I liked it, I thought it was good. Definitely reminded me of Miles because he's about the only one who's doing that kind of stuff now. I liked it. I mean it's not my favorite kind of music but...",54:36:00
Leonard Feather,It's not the kind of music that you would want to be involved in.,54:55:00
Stacy Rowles,"No, not really. It's, I don't know. I would call it funk music myself, which sort of falls into a category of R&B rather than jazz. But it's selling jazz records and it's making people listen to jazz radio stations and...",54:58:00
Leonard Feather,Maybe so.,55:16:00
Stacy Rowles,"And I'm all for it, I love all kinds of music, all diversities and my own personal taste is my own.",55:16:00
Jimmy Rowles,"Yeah, I don't mean to put it down, it just was saying...",55:23:00
Leonard Feather,"No, listen your personal opinion is all I'm asking.",55:25:00
Stacy Rowles,"I thought it sounded good, it was a nice feel and...",55:28:00
Leonard Feather,"What would you give it, around three? Three is good, two is fair, four is very good.",55:33:00
Stacy Rowles,"Well it would be hard to rate, just in my own personal opinion I would probably give it three, three and a half, four stars.",55:35:00
Jimmy Rowles,I'm in there. Very well done.,55:41:00
Leonard Feather,"Yeah. Okay well. It was Miles Davis' new album, just came out recently. The Album is called Tutu. That particular track was called, Perfect Way. What interested me is that fact that Jimmy described it as a big band, actually it's not, it's just Miles with all his synthesizers to make is sound like a big band.",55:46:00
Stacy Rowles,"Synthesizers, electronics.",56:00:00
Jimmy Rowles,That's what I mean.,56:00:00
Leonard Feather,"Oh, more or less.",56:01:00
Jimmy Rowles,All I hear was synthesizers and stuff. Like they're scoring pictures with three people now. Or one.,56:02:00
Leonard Feather,"It's been a great pleasure having you here, hope you enjoyed going through this ordeal and...",56:13:00
Stacy Rowles,It was very interesting.,56:18:00
Jimmy Rowles,Very interesting.,56:19:00
Leonard Feather,"I'd like to do it again I think I'll do some more blindfold tests on the air because a lot of musicians don't mind expressing their opinions honestly as you did and it's really fun to do. Thank you so much Stacy Rowles, thank you Jimmy Rowles.",56:20:00
Stacy Rowles,Thank you.,56:32:00
Leonard Feather,We'll be for you at some of the local clubs in the near future I'm sure.,56:32:00
Stacy Rowles,Yeah.,56:35:00
Jimmy Rowles,Thank you.,56:36:00
Stacy Rowles,Keep your eyes on that.,56:36:00
Leonard Feather,"So until next week, this is Leonard Feather saying thanks again to our guests, so long for now, and thank you for being...",56:37:00
Jimmy Rowles,Thank you very much.,56:43:00
Stacy Rowles,Thank you.,56:44:00
