speaker,words,timestamp
Les McCann,Yeah.,19:01
Leonard Feather,... which became The Preacher.,19:01
Les McCann,"Preacher, yes. Well, see all my life, I haven't heard this kind of music.",19:02
Leonard Feather,"Oh, sure.",19:08
Les McCann,"So, what are you going to do?",19:08
Leonard Feather,"I know it isn't new. That's what I said when I introduced you before. But, the fact is that it's used in this particular context and modern jazz is new.",19:10
Les McCann,"Well, the reason I want to use it, is because from the feeling that I've heard it throughout the churches and just the groups around the streets that were singing, it was just such a good feeling to me, that if you get this over to the people, I mean you got something going.",19:17
Leonard Feather,"I know. I understand your feeling. I think it's a very justifiable objective. It's a funny thing that there has been such a violent reaction for, or against it.",19:31
Les McCann,"Well, I think a lot of the reaction against me is from... I've heard some musicians talk against us. The fact that I'm so young and...",19:41
Leonard Feather,"Yeah, and they accused you of being synthetic with it.",19:54
Les McCann,"Yeah. We've come out, and fairly successful. Out here, I know there's a feeling of jealousy going on. But, that's all right. I think that as long as we just keep trying to be honest and-",19:55
Leonard Feather,Right. You'll make a-,20:11
Les McCann,"... being straight with loving everybody, we're going to get our point across.",20:12
Leonard Feather,I'm hip. Let's try record number three.,20:15
Les McCann,I'm with you.,20:18
"[Plays ""Our Love Is Here To Stay"" by Roland Kirk, from Introducing Roland Kirk, Argo Records (1960). Personnel: Roland Kirk: manzello; William Burton: piano; Don Garrett: bass; Sonny Brown: drums.]",,
Leonard Feather,"This one is going to be a surprise to Les. It's a young fellow named Roland Kirk, and he's playing an instrument known as the manzello, on Our Love Is Here To Stay.",21:49
Les McCann,"Well, the instrument sounded like a soprano saxophone, but I don't know if it was Steve Lacey or a guy I read about. I think he plays about three or four instruments, or something. I'm not sure, but he projected a lot of feeling. At first the rhythm section weren't quite together, but regardless, and despite that he was saying what he had to say right along.",25:11
Leonard Feather,Uh-huh. What do you think of the sound?,25:44
Les McCann,"Well, I think through him, maybe I could learn to like it, because he seemed to have a lot of control. It was places there, but this is a very hard instrument to play, especially trying to keep it in tune. I don't know if it was a soprano or not, but I liked it, his part.",25:49
Leonard Feather,"Well, let's hear the rating and then I'll tell you all about it.",26:08
Les McCann,"Well, all right. If it wasn't a soprano sax, it was an oboe.",26:11
Leonard Feather,It sure sounded as much like an oboe as it sounded like a soprano. I'll say that.,26:17
Les McCann,"Well, I'll say ...",26:20
Leonard Feather,Two bells.,26:25
Les McCann,Yes. That's for the soloist.,26:26
Leonard Feather,"This is a fellow named Roland Kirk and your guess, your second guess was right. That's a fellow who plays up to three instruments simultaneously.",26:29
Les McCann,Yes. I-,26:36
Leonard Feather,"It's a weird thing. This instrument that he played Love Is Here To Stay on, is called a manzello. It's sort of in the soprano sax family with trumpet and oboe overtones, I would say.",26:36
Les McCann,Yeah.,26:46
Leonard Feather,"He also plays something called a stritch, S-T-R-I-T-C-H, which is supposed to be like a straight alto saxophone, if you can imagine that. He plays these both at once, and another saxophone-",26:47
Les McCann,Yes.,26:58
Leonard Feather,"... all out of the same mouth. How he does it with only two hands? I'll never figure it out. He is blind, and he is a Chicago musician. This is his first album on the Argo label. I suspect we'll hear a lot more of him. Not because he's a stunt artist that plays three horns at once, but because as you said, what he does, he does with some projection and feeling.",26:58
Les McCann,"Yeah. See, nowadays it's so hard for a person to come up... so, you say he plays three at once, and right away he's going to be tagged as somebody who's trying to, a fad, you know?",27:17
Leonard Feather,"Uh-huh, I know.",27:30
Les McCann,"Or, they just tag him with a gimmick. I mean these kind of terms should be thrown out.",27:31
Leonard Feather,"There are some tracks on this album, where he does play more than one instruments at once. But, on this particular tune that I chose to play you, he only plays the one of course. I think obviously there's no gimmick attached to this, except that it's an unusual instrument.",27:36
Les McCann,"Mm-hmm. Yeah, I really liked what he did. I think I should add one more bell to that.",27:49
Leonard Feather,All right. Go right ahead.,27:56
Les McCann,"Okay, ...",27:57
Leonard Feather,Thank you. Three bells for Roland Kirk. That has nothing to do with your having had the identification given to you after the rating?,27:58
Les McCann,"No, no, no, no.",28:05
Leonard Feather,"All right, thank you. We're talking to Les McCann, and we'll be back with you right after this word from our producer.",28:06
Unknown Speaker,"One day, this thing will be a reality, but not right now. Not with the scene the way it is. [inaudible 28:21], and I thought I had the program pretty well balanced with light things too. There was a lot of that music that was pretentious about the blessed with really great music. But, I was afraid before music, those people shouldn't call absolute music. When I counted, I can't stand them. So, a lot of them, we got to put down a great deal of a lot of the critics because I said...and actually there're just, because nobody can stand unless the guy is a person, is a real connoisseur of music. He cannot stand to sit through a Schoenberg concert, two hours of Schoenberg music, of heavy music.",28:12
Leonard Feather,"It's really well. The kind of the fans that you attract to them, probably extending themselves to listen to anything beyond jazz music.",29:20
Les McCann,We scared people to death with that orchestra. A lot of the city of class people haven't gotten on that thing.,29:28
Leonard Feather,"Yeah, I've played that to people that don't know. I mean on the Blindfold Test basis, and it causes some bewildering reactions.",29:36
Les McCann,"Yeah, they don't-",29:42
Leonard Feather,They can't figure it out.,29:43
Les McCann,"There's an awful lot of music in Graettinger's things. First of all, there's no tonality whatsoever. It's a complete lost of tonality, and people, it just shows you how much...",29:45
Leonard Feather,It takes a lot of time and a lot of listening.,29:57
Les McCann,"Sometime back we got to talking about, I wonder what musical sounded like in 500 years. You get excited thinking about what it's going to be like, how if you go to a concert, you will sit in your seat and them perform and you will not to hear any one melody. You'll just hear sheets of musical sound that'll go passing by.",30
Leonard Feather,Yeah.,30:19
Les McCann,"It'll be all shapes [inaudible 00:00:30:21], because of all the tremendous, complex, contrapuntal things that'll be going on. You'll think you feel this sensation. It'll be like smelling perfume. There's this odor of aroma in that one, and be exciting thing.",30:19
Leonard Feather,"That was a very, I thought, fairly intelligent appraisal of City of Blessed by the classical reviewer in DownBeat.",30:36
Les McCann,You think so? I don't remember what he said a lot. There's-,30:42
Leonard Feather,"Well, it is favorable. But, I mean he reviewed it as if he would be reviewing a regular classical work.",30:47
Les McCann,"You know where the City of Blessed is appreciated, is in Europe.",30:52
Leonard Feather,Really?,30:57
Les McCann,Much more than over here.,30:57
Leonard Feather,You didn't perform it there?,30:58
Les McCann,"Oh no, no. We didn't... See, the difference lying between those people and us Americans over here, is they're more used to these distances and...",30:59
Leonard Feather,"Oh, yes. That's true. They're more ready to accept you on the concept level too.",31:10
Les McCann,Well that part of it too is in our favor. They don't look at jazz the way we look it over here. Jazz music over here's a thing that goes on down at Eighth Avenue in a honky tonk.,31:14
Leonard Feather,Yeah.,31:22
Les McCann,It reflects the life of the honky tonk.,31:23
Leonard Feather,"Yeah, that's right.",31:24
Les McCann,"Over there, they don't look at it like that. Jazz is a thing that stands by itself, and it's serious music to the people.",31:25
Leonard Feather,Was it probably the biggest impression you've got on the whole tour? It's had an effect of your tremendous reception. The fact that people were paying such intelligent attention to what you would do.,31:31
Les McCann,"We played this to awful big crowds of people. Then, you go to talk to them, like it'd be a pin drop thing. Maybe some guy would do grunt or something or make a yell, and the whole audience would go, ""Shh"".",31:46
Leonard Feather,Yeah. None of that happened in Carnegie Hall.,31:57
Les McCann,Yeah.,31:58
Leonard Feather,That was a wonderful experience.,32:01
Les McCann,"The greatest problem, the biggest worry I have is that we in America, will start to become bogged down with tradition. So, we're getting out where so much about this country is traditional, and tradition does one thing. It stops progress. It's a real poisonous thing. Not that you have to not respect tradition, but you've got to learn where to be lenient with it.",32:05
Leonard Feather,Tradition and convention.,32:28
Les McCann,"Oh, yeah. It's not a new balance that's been going on, but I think America is going to be having trouble in another generation or two.",32:30
Leonard Feather,"It's having trouble right now. We're in a very reactionary stage of our political and social life and everything else, and that the artistic development has got to be mixed up with that.",32:38
Les McCann,Yeah.,32:47
Leonard Feather,I think we got enough here. Let me-,32:47
