speaker,words,timestamp
Vince Guaraldi,"I like the trumpet player. The composition is nebulous because it sounds like a few standard ballads and kind of takes a left, melodically speaking. Piano player's good after a certain few...let me put it this way, the piano player is all right. The whole record really leaves me cold.",2:57
Leonard Feather,Yeah.,3:27
Vince Guaraldi,"Two stars for effort because they were trying, I could tell. I like the trumpet player. Saxophone player didn't...gas me that much. Didn't seem to fit with the piano and the trumpet.",3:28
Leonard Feather,Yeah.,3:42
Vince Guaraldi,I don't know who it was and I don't know what the composition is.,3:42
Leonard Feather,Well maybe you can figure out what was wrong with it or why it didn't have a message for you.,3:45
Vince Guaraldi,"Who am I to say whether it's right or wrong? I would say just in terms of performance it's a ballad and it's trying to create a certain type of mood and its sound is strained, strained to me. Yet, in jazz, I feel this, there's a certain amount of honesty in everybody's endeavors, whether they come off or not. I've found very few jive cats that really can play. I was trying to listen, for lack of a better expression, honesty I guess you'd call it, you can fall way short and still try to be as honest as you can. Two stars, I'll give it two stars. Who was it?",3:50
Leonard Feather,All right.,4:40
"[Plays ""Quiet Nights"" by Laurindo Almeida, from Guitar from Ipanema, Capitol Records (1964). Personnel: Laurindo Almeida, guitar.]",,
Vince Guaraldi,"I don't like this record. I don't like the interpretation of the material. I don't know what that guys I playing on, it sounds like an accordion with vibrato on it. Corcovado is kind of close to me. It's one of the first songs I heard Joao Gilberto doing on his capitol record and it really gassed me the first time I heard it. Just the arrangement, the way it was done, the whole thing it created. So when I hear people do the arrangement and the whole thing in kind of an offhanded manner...this is to me a kind fly into commercialism. They don't even know what the hell they're doing, in my opinion. I made a record of Corcovado because I like the song and I tried to get as close to what Jobim did, I don't know if I did. But this, the guitar player isn't even in to it, you can play the comp but never get in to it. No stars for this one.",4:43
"[Plays ""O Barquinho"" by Cal Tjader, from Sona Libre, Verve Records (1963). Personnel: Cal Tjader, vibraharp; Clare Fischer, organ.]",,
Vince Guaraldi,"This is a nice record and nice means dull. Musically speaking, this is Cal Tjader and I've heard him play a lot of music. Most of the Brazilian material is getting done to the bone, to me.",5:57
Leonard Feather,Yeah.,6:26
Vince Guaraldi,"In the advent of the organ I've only heard one guy play the organ bossa nova from Brazil, guy named Walter Wanderley, whose fantastic. I give it two stars for effort.",6:29
Leonard Feather,What were you going to say about the organ?,6:46
Vince Guaraldi,"The organ doesn't make it. After hearing what they do in Brazil with the organ and then hearing this, it doesn't make it. I was fortunate to hear some records from there. Just because you play the claves don't mean that is bossa nova. Two stars for effort, I think.",6:50
[Plays unknown song].,,
Vince Guaraldi,"I don't know who this, I think he's playing on a bass clarinet. The record leaves me cold. For a blues, it leaves me cold. The piano player's all right. I mean, he's all right in the respect that he's aware musically what's going on and what has been going on in the last couple of years in jazz piano. I don't know who he is. This side is not what I would call relaxed side from beginning to end. The vibe player ain't even got to play yet. The way the guy is handling the instrument I don't approve, myself.",7:18
Leonard Feather,The horn you mean?,8:16
Vince Guaraldi,"The horn, yeah. For the simple reason that I think if you're going to play an instrument, if you're going to bring an instrument into jazz that's not been into jazz before, I think it's best to get a solid toe hold with the foundation, bring it from where it's from and play it that way, then go from there. One star, I'd just give it one star, for showing up.",8:17
Leonard Feather,Okay. Two more?,8:43
Vince Guaraldi,Pardon?,8:51
Leonard Feather,You got time for a couple more?,8:52
Vince Guaraldi,"Oh yeah, I got all kinds of-",8:52
"[Plays ""Judgement!"" by Andrew Hill, from Judgement!, Blue Note Records (1964). Personnel: Andrew Hill, piano, composer; Bobby Hutcherson, vibraharp; Richard Davis, bass; Elvin Jones, drums.]",,
Vince Guaraldi,He stated what he was leading up to by the time he got there.,9:01
Leonard Feather,Okay.,9:04
Vince Guaraldi,"I don't know who this is. I don't like this record. It's wild how three men can really create a cacophony. It doesn't mean a thing to me. The drums, the bass, it's three against each other. I'd give them no stars and it's best they didn't show on this one. I don't know who they are. I might be called a moldy fig for not condoning this type of jazz music. I've heard this done better by other people. Whoever this is, it maybe somebody with a name but I don't know who it is. I don't like it, doesn't do a thing for me, as a jazz listener.",9:06
Leonard Feather,"Yeah, okay.",10:06
"[Plays ""Blowing in the Wind"" by Duke Ellington, from Ellington '65, Reprise Records (1964). Personnel: Duke Ellington, piano; Bob Dylan, composer.]",,
Vince Guaraldi,"I love it, I love this one. This is a good example of two individuals, Duke Ellington and Bob Dylan. The composition is a folk song, quite popular I'd imagine, and Duke Ellington treats it like everything he touches, in his own way, kind of a Midas touch. I love it, give it the maximum.",10:21
Leonard Feather,Any individual comments?,10:52
Vince Guaraldi,Johnny Hodges is beautiful. You listen to the men play when you hear that.,10:55
Leonard Feather,You mean the real men as opposed to the boys?,11:04
Vince Guaraldi,"There's no doubt in your mind when you hear Duke Ellington's band play that yeah, these are the men.",11:11
"[Plays ""Hallelujah Time"" by Woody Herman, from Woody Herman 1964, Philips Records (1964). Personnel: Carmen Leggio, tenor saxophone; Sal Nistico, tenor saxophone; Chuck Andrus, bass; Jake Hanna, drums; Oscar Peterson, composer; Nat Pierce, arranger.]",,
Vince Guaraldi,That's Woody Herman.,11:17
Leonard Feather,I thought you said it was Ted East?,11:27
Vince Guaraldi,"I thought it was but actually near the end it's Woody Herman. The reason I said that, I saw the band many times were they were up in Frisco and I remember the arrangement. I think it's Sal playing and I don't know the other kid. Woody Hermann has always had great bands. He's been an inspiration to me in many ways. One thing I like about this, I don't think he has this band now, he's bringing the Italian saxophone players back. He's kept his band together through thick and thin. I've worked with him a little bit and learned an awful lot. I learned more with him than when I went to school. In fact, I went to school when I went to work with him. The maximum, he ranks with greats. I mean, he is the great ranks.",11:27
Leonard Feather,You like the rhythm section in the opening song?,12:25
Vince Guaraldi,"I think that's Jake Hanna on the drums. Very good drummer. That's the kind of rehearser that keeps the band in shape and he's done a wonderful job with it. The bass player is a good bass player. Good trumpet section, I think Bill Chase the lead trumpet? Good, very good. Hot saxophone players. Woody's always had hot saxophone players but these guys really, the notes bubble out.",12:34
Leonard Feather,They do.,13:05
