speaker,words,timestamp
Lester Young,"Yeah, I'll go for that too. I like it because we play it in Chicago with [Margarite Thanner]. And they was wailing with the Dixieland arena. People like things like that, it's real nice. I think it's crazy jazz.",2:08
Leonard Feather,You think it's done well in there?,2:23
Lester Young,Sure.,2:25
Leonard Feather,Do you like Bud...?,2:25
Lester Young,Who is that Bud Freeman?,2:25
Leonard Feather,"Well, if it's Bud.",2:29
Lester Young,"Yeah, whoever it is. Yeah, I thought it was nice. When they got to the solos and things. Yeah, I thought it was real nice.",2:30
Leonard Feather,Did you ever hear that style of tenor playing a long time ago?,2:41
Lester Young,Like that?,2:43
Leonard Feather,Yeah.,2:43
Lester Young,That's played there?,2:44
Leonard Feather,Uh-huh.,2:44
Lester Young,"Sure, and all the time it used to be Bud Freeman. Didn't he used to play with Tommy Dorsey?",2:45
Leonard Feather,"Yeah, that's right.",2:50
Lester Young,Or something like that. And I use to hear them when they used to play those records and things like that. Nobody never played like them so I like the style. It's a style of his own.,2:50
Leonard Feather,"Individual, yeah.",2:56
Lester Young,"Sure, like that. It was his own style. I don't think you could say nothing but it's nice.",2:58
Leonard Feather,What would you give it then?,3:10
Lester Young,"I think on account of the Dixieland, I think. I say three, that's a nice size.",3:11
Leonard Feather,Okay. Fair enough.,3:19
"[Plays ""Corcovado"" by Artie Shaw, from Modern Music for Clarinet, Columbia Records (1950). Personnel: Artie Shaw's Orchestra conducted by Walter Hendl.]",,
Lester Young,"All the layers, I think that's real nice. The clarinet, and I don't know the band or nothing like that. But it's beautiful music, I like that too.",3:30
Leonard Feather,That's really classical.,3:40
Lester Young,"Yeah, I don't know what it is, but I think it's so pretty.",3:42
Leonard Feather,Mm-hmm.,3:44
Lester Young,That's nice.,3:44
Leonard Feather,"Yeah, I like the people who flavor it with a classical component.",3:44
Lester Young,"No, I never been into that, into the classical.",3:49
Leonard Feather,Yeah.,3:54
Lester Young,I wouldn't know what to say. Because I never dug that deep.,3:55
Leonard Feather,Yeah.,4:01
Lester Young,"Yeah, I'd give them four, whoever it is. I don't know who the band is, but it sure is pretty. I'm going to try to get the record too, yeah.",4:05
"[Plays ""Mordido"" by Norman Granz' Jazz At The Philharmonic, from Norman Granz' Jazz At The Philharmonic Vol. 9, Mercury Records (1949). Personnel: Ray Brown, bass; Jo Jones, drums; Hank Jones, tenor saxophone; Flip Phillips, tenor saxophone; Illinois Jacquet, tenor saxophone; Bill Harris, trombone; Howard McGhee, trumpet.]",,-7:50
Lester Young,The only time I ever let Buddy play the drums was with Tommy Dorsey. Right.,4:18
Leonard Feather,The only ones we discussed was the trumpet I think. Do you know who that was?,4:27
Lester Young,The trumpet that was playing on there?,4:31
Leonard Feather,"Yeah, the first time.",4:32
Lester Young,"I think I would go just one, and I'd say Al Killion. Other than that, I'll put it down.",4:35
Leonard Feather,"Okay, yeah. Do you think the whole performance sounds good on record?",4:43
Lester Young,I have to. That's my people.,4:49
Leonard Feather,Yeah.,4:52
Lester Young,So I have to say it. That's what makes a great artist.,4:53
Leonard Feather,"You like the... I know what I want to ask you now, though. What do you think about the general new school of tenor playing, all these young kids like the Four Brothers and Ollie? The whole new school of tenors who were inspired by you.",5:01
Lester Young,"Uh-huh, everybody want to ask me that. I'll tell you, they just fascinate me. Because I hear little things that I've played. And it just knocks me out, things like that.",5:16
Leonard Feather,Do you like the way the tenor is going down?,5:30
Lester Young,"Sure. I always liked it like that, do you know what I mean? Because when I first came to New York, I got boos because I didn't play like Coleman Hawkins. I used to do a lot of teardrops behind that. But I say some people just don't have eyes for certain things. Just listen, the way you feel. When I hear those people play like that, I'll go and buy their records too and things, and sit up and listen. And it knocked me out.",5:35
Leonard Feather,What records do you buy?,5:59
Lester Young,Records?,6:01
Leonard Feather,Yeah.,6:02
Lester Young,"Just the ones I like, same way like you playing now. If I hear one and I like it or something, or they play one over the radio or something, I'll go and get it, something like that. I like to be mostly a variety. I wouldn't like to get hung up with one thing. That's why I speak like that.",6:02
Leonard Feather,I've played quite a wide of variety of things and you like almost all of them.,6:23
Lester Young,"That's right. Mm-hmm, just all music. And all day and all night, the music and things. It's just like that.",6:27
Leonard Feather,Do you have any particular all-time favorite record that I can put down?,6:36
Lester Young,Record?,6:39
Leonard Feather,"Yeah, like a thing that you wanted to give 12 stars to. Including your own, if you like.",6:40
Lester Young,"No, not myself. I don't never go like that. But just you'd be surprised. Do you have the record by Al Hibbler?",6:47
Leonard Feather,Which one?,6:56
Lester Young,"Something like the stars fell raining and something, he was in the jail in his cell.",6:59
Leonard Feather,Is that Teardrops of Love? No.,7:03
Lester Young,"No, it's not off that.",7:10
Leonard Feather,"Probably, is it a blues?",7:11
Lester Young,"It's a blues. Yeah, have you heard that?",7:11
Leonard Feather,"I'm not sure if I know that one, no.",7:14
Lester Young,"Yeah, Al Hibbler, yeah. It's real crazy. That's the way I buy them. I hear one and I'll go to the store and get it then. That way. But it says something like the storm was shining and something, and I sit here in my cell. It's beautiful.",7:17
Leonard Feather,It must be that new one off Atlantic Records...,7:33
Lester Young,"Some kind of red label, whatever it is.",7:37
Leonard Feather,"Yeah, Atlantic Records, that's right.",7:40
Lester Young,"Yeah. That's pretty man. He sings the blues, and it comes natural for him to sing the blues like that because he used to go with that band. They was wiling and that Charles, what's his name? Yardbird.",7:44
Leonard Feather,Yardbird was...,7:56
Lester Young,"All of them, you dig? So he knows the blues, yes. And the same things, so you know he can sing the blues because he's been singing in his trees, things like that. Which is nice, he has a lovely voice. Because you hear those blues, right?",7:57
Leonard Feather,Walking in a dark world..,8:15
Lester Young,..started spinning.,8:16
Leonard Feather(16:07):,,
..get the feeling.,,
Lester Young,Pretty song. Pretty song.,8:17
Leonard Feather,What about bands?,8:17
Lester Young,Who is that?,8:17
Leonard Feather,What about bands? Any particular favorite band?,8:17
Lester Young,Band?,8:17
Leonard Feather,Yeah.,8:17
Lester Young,"They broke my heart, so I can't say nothing. But if I would go, I would go with the... They sound just like Count, play things like that. That's the way I would go for big band, Lester...Count Basie a small band, then we'd play.",8:31
Leonard Feather,...a band like that?,8:50
Lester Young,"I haven't heard him but right on with Woody Herman. If he keeps jumping like that, that's new. All the time. That's straight.",8:53
Leonard Feather,Okay. I think we got a good interview there.,9:02
Lester Young,Mm-hmm.,9:03
[Skips],,
Leonard Feather,Would you have liked to form a big band of your own?,9:03
Lester Young,"I would've loved it. But I didn't go for the... With them evil spirits in there, you dig? That's too much. I can barely make it with five, like I'm playing now.",9:13
Leonard Feather,Yeah.,9:25
Lester Young,"Because I would say like that old lady told me, ""There's always a bad one in the bunch."" You'll never know who it is, you dig? If it's in five, they can get it. In a trio, they can get it. You dig what I mean? But a duet, like you and me, you dig? Him and I ain't going to be like that because there's two of us. That's one and one is 11. What? Then here comes three and we are about that one lonely one. That's the.. You think he's tight, but he'd say, ""Let me get to four now."" There's another one. Well he knows we're tight from the beginning, right? So now they get tight. Now it's two and two, it's 22. That vibe you get to when you get five. Then they'll give him and everything and leave me, and then I become one out of five, right?",9:26
Leonard Feather,Yeah.,10:26
Lester Young,"Sure. Then I'm the one that goes, you dig?",10:27
Leonard Feather,Yeah.,10:27
Lester Young,"When I started off, it was one and one, you dig? They had to build up on me. One and one to ten, right? It was two. I won't go there, but the next one, that other man is coming. Me and him, right, that's two. We have two, but then they'll take him out, right?. Then you get another one... Yeah, one of them. I said it's two. I did that, I don't have nothing famous. Yeah, that Lester has more a more descriptive language.",10:31
Leonard Feather,Yeah.,10:54
Lester Young,"In the room, he was talking to me and he very rarely talks like he talks to you. He usually talks to me pretty much in our language, English, you know? But otherwise, we just talking, and he sure can make one word speak volumes.",11:06
Leonard Feather,Yeah.,11:16
Lester Young,I would've thought... I heard everybody talking about Cooley. He was the first person I ever listened to that way.,11:19
Leonard Feather,I'm sure.,11:23
Lester Young,There's a lot that hasn't been written about Lester and shouldn't even.,11:23
Leonard Feather,I want to get a lot more...,11:34
Lester Young,"He contributed. No eyes for instance. I thought that was the most descriptive phrase. I don't care how long you talk, Leonard, or how much you think. When you say you don't want to do something, I don't care how you say it. The bare fact is that when he says no eyes, that just wraps up everything. Love what he said. You just can't say it, that's all.",11:34
Leonard Feather,Yeah. Did you ever consider joining...?,11:57
Lester Young,"I had one chance with him, but I'm in the franks. I loved it though.",11:57
Leonard Feather,...a big man over there and you can have the time of your life.,12:06
Lester Young,"That's why I wanted to be real nice when I did go. But the American dollar, you dig? The franks, I don't want them franks. That's the only reason I ever went.",12:11
Leonard Feather,"And where is really the best audiences you think? When you're on tour with Norman, where did you find the most enthusiastic audiences? Out here, the middle-west, or the west coast, or where?",12:28
Lester Young,I don't know. It's always comme ci comme ca. Because some nights you'll get in the people and sometimes... You know how it is.,12:41
Leonard Feather,"Yeah, I guess it just varies, right?",12:47
Lester Young,"Yeah. And then sometimes you'll have a sweepstakes ticket and things like that. But it's just a job, though, but the people like music. That's what counts, you know?",12:49
Leonard Feather,"Yeah, for sure.",13:05
Lester Young,"Even some of them places where they play, they have them ropes and things like that. That's when people are there, so you know they must love music. Because I wouldn't make no rope to go hear nobody, myself, you know? If it was like that. And I said they sure must like it, that's they way they do it. And then rope the sides, play it on the third, come in on the side. They sure must like it.",13:05
Leonard Feather,Are there still that many places that...?,13:29
Lester Young,"Very few, you know what I mean. But there will be one or two on the tour. Like Texas, that's usually where it happens.",13:30
Leonard Feather,Is it that bad in Texas?,13:38
Lester Young,"In Texas, well at some places, I don't know. I don't try to dig them that hard, but I know some place is segregated, I know that. You dig?",13:42
Leonard Feather,...were doing it.,13:49
Lester Young,Know what they're doing.,13:52
Leonard Feather,They did?,13:53
Lester Young,That's why they put a rope there.,13:55
Leonard Feather,Yeah.,13:56
Lester Young,"That's what I was brought up in. Rope, you dig? But you don't want to talk about that, and make everybody feel bad. But it's still like that. It's hard for me because I'm standing out there playing with Gray bars. All I have to lean on is... what is that? ...and Freddy and Hank, you dig? But they're sitting down mostly, but me and Flip and Bill Harris, you dig what I mean? It's sweet when we're out there, you dig? And the people love him, you know you can....",13:56
Leonard Feather,Yeah.,14:35
Lester Young,"It didn't look when we come through, but we just feel a draft. Imagine, then why you don't let...? I don't know, that's fair.",14:36
Leonard Feather,"...both sizes on stage, you know?",14:45
Lester Young,"You know what I mean? But one thing is half and half, 50/50, you know what I mean?",14:47
Leonard Feather,"They're all into it, yeah.",14:50
Lester Young,"Mm-hmm, they seem to be enjoying it. But like that whole thing, we'd all be happy and everything and...states. It would make us feel better. But mostly, on my side, though. Because I'm like that, I feel real sorry for them. A lot of them was leaving and coming up to New York, while they could just go somewhere for themselves. That's the way I feel, man. I wouldn't sense it. But, if you're living you have to go in time.",14:51
Leonard Feather,Yeah.,15:28
Lester Young,"What was that thing? Yeah, that's right.",15:28
